Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","1991","1991","kg/ha","2906.8","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","1992","1992","kg/ha","2487.6","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","1993","1993","kg/ha","2418.5","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","1994","1994","kg/ha","2584.8","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","1995","1995","kg/ha","3130","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","1996","1996","kg/ha","3260.4","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","1997","1997","kg/ha","3186.2","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","1998","1998","kg/ha","3341.6","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","1999","1999","kg/ha","3745.5","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","2000","2000","kg/ha","3881.1","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","2001","2001","kg/ha","3813.5","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","2002","2002","kg/ha","3946","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","2003","2003","kg/ha","4280.5","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","2004","2004","kg/ha","4619.7","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","2005","2005","kg/ha","4544.2","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","2006","2006","kg/ha","5011.1","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","2007","2007","kg/ha","4673.2","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","2008","2008","kg/ha","5000","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","2009","2009","kg/ha","5569.3","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","2010","2010","kg/ha","6679","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","2011","2011","kg/ha","5986.9","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","2012","2012","kg/ha","6729","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","2013","2013","kg/ha","6953.3","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","2014","2014","kg/ha","6909.1","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","2015","2015","kg/ha","6959.7","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","2016","2016","kg/ha","6487.7","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","2017","2017","kg/ha","6563.2","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","2018","2018","kg/ha","7227.3","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","2019","2019","kg/ha","7052.9","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","2020","2020","kg/ha","7035.9","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","2021","2021","kg/ha","7107.3","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","2022","2022","kg/ha","7090.1","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","2023","2023","kg/ha","7362.2","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","1990","1990","kg/ha","3019.7","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","1991","1991","kg/ha","2069.8","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","1992","1992","kg/ha","2438.8","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","1993","1993","kg/ha","2997.6","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","1994","1994","kg/ha","2474.5","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","1995","1995","kg/ha","2870.3","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","1996","1996","kg/ha","2174.1","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","1997","1997","kg/ha","2851.6","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","1998","1998","kg/ha","2803.7","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","1999","1999","kg/ha","2495.4","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","2000","2000","kg/ha","3045.5","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","2001","2001","kg/ha","2822","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","2002","2002","kg/ha","3161.7","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","2003","2003","kg/ha","2862.9","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","2004","2004","kg/ha","3113","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","2005","2005","kg/ha","3158.2","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","2006","2006","kg/ha","3078.7","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","2007","2007","kg/ha","3549.6","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","2008","2008","kg/ha","4016.8","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","2009","2009","kg/ha","4022.9","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","2010","2010","kg/ha","3990.5","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","2011","2011","kg/ha","4230.1","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","2012","2012","kg/ha","4109.6","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","2013","2013","kg/ha","4129.2","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","2014","2014","kg/ha","4000.1","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","2015","2015","kg/ha","3951.1","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","2016","2016","kg/ha","3900","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","2017","2017","kg/ha","4036.7","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","2018","2018","kg/ha","3692.7","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","2019","2019","kg/ha","4068","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","2020","2020","kg/ha","4327.1","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","2021","2021","kg/ha","4130.5","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","2022","2022","kg/ha","4296.3","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","2023","2023","kg/ha","4053.9","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","1990","1990","kg/ha","5199.8","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","1991","1991","kg/ha","4806.4","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","1992","1992","kg/ha","4881","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","1993","1993","kg/ha","4144.2","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","1994","1994","kg/ha","4685.9","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","1995","1995","kg/ha","4649.5","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","1996","1996","kg/ha","4170.2","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","1997","1997","kg/ha","4825.8","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","1998","1998","kg/ha","4561.2","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","1999","1999","kg/ha","4726.8","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","2000","2000","kg/ha","3819.5","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","2001","2001","kg/ha","4655.3","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","2002","2002","kg/ha","4286.6","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","2003","2003","kg/ha","4155.9","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","2004","2004","kg/ha","5261.7","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","2005","2005","kg/ha","4587.6","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","2006","2006","kg/ha","4427.6","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","2007","2007","kg/ha","4194.8","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","2008","2008","kg/ha","5207.9","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","2009","2009","kg/ha","4600.5","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","2010","2010","kg/ha","4606.3","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","2011","2011","kg/ha","5606.4","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","2012","2012","kg/ha","4399.5","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","2013","2013","kg/ha","5148.6","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","2014","2014","kg/ha","5799.4","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","2015","2015","kg/ha","5537.6","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","2016","2016","kg/ha","6122.1","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","2017","2017","kg/ha","5630","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","2018","2018","kg/ha","4961.8","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","2019","2019","kg/ha","6034.2","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","2020","2020","kg/ha","6415.9","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","2021","2021","kg/ha","6006.6","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","2022","2022","kg/ha","6259.6","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0115","Barley","2023","2023","kg/ha","6292.2","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","1990","1990","kg/ha","8180","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","1991","1991","kg/ha","8480","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","1992","1992","kg/ha","6480","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","1993","1993","kg/ha","8971","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","1994","1994","kg/ha","7916","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","1995","1995","kg/ha","8500","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","1996","1996","kg/ha","8620","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","1997","1997","kg/ha","9780","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","1998","1998","kg/ha","9610","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","1999","1999","kg/ha","9600","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","2000","2000","kg/ha","9860","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","2001","2001","kg/ha","9086.9","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","2002","2002","kg/ha","9981.5","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","2003","2003","kg/ha","8695","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","2004","2004","kg/ha","9654.4","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","2005","2005","kg/ha","10657","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","2006","2006","kg/ha","9637","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","2007","2007","kg/ha","10312.8","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","2008","2008","kg/ha","11317.3","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","2009","2009","kg/ha","10829.3","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","2010","2010","kg/ha","9724.7","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","2011","2011","kg/ha","11299.6","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","2012","2012","kg/ha","10702.5","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","2013","2013","kg/ha","8117.3","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","2014","2014","kg/ha","10791.5","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","2015","2015","kg/ha","8678.7","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","2016","2016","kg/ha","11162.9","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","2017","2017","kg/ha","9910.4","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","2018","2018","kg/ha","10149.3","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","2019","2019","kg/ha","10416.8","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","2020","2020","kg/ha","11344.9","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","2021","2021","kg/ha","11159","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","2022","2022","kg/ha","9817.3","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0112","Maize (corn)","2023","2023","kg/ha","9929.5","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","1990","1990","kg/ha","5047.9","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","1991","1991","kg/ha","5073.5","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","1992","1992","kg/ha","5393.8","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","1993","1993","kg/ha","4224.6","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","1994","1994","kg/ha","5208.8","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","1995","1995","kg/ha","5085.6","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","1996","1996","kg/ha","5006.9","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","1997","1997","kg/ha","5204.4","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","1998","1998","kg/ha","5074.9","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","1999","1999","kg/ha","5434.8","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","2000","2000","kg/ha","4468.8","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","2001","2001","kg/ha","5241.2","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","2002","2002","kg/ha","4966.7","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","2003","2003","kg/ha","4380.1","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","2004","2004","kg/ha","5923.4","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","2005","2005","kg/ha","5028.6","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","2006","2006","kg/ha","4906.6","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","2007","2007","kg/ha","4776.3","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","2008","2008","kg/ha","5693.5","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","2009","2009","kg/ha","4929.5","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","2010","2010","kg/ha","5011.7","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","2011","2011","kg/ha","5854.9","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","2012","2012","kg/ha","4138.8","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","2013","2013","kg/ha","5374.3","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","2014","2014","kg/ha","5921.7","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","2015","2015","kg/ha","5696.2","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","2016","2016","kg/ha","6253.4","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","2017","2017","kg/ha","4871.2","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","2018","2018","kg/ha","4645.3","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","2019","2019","kg/ha","5737.2","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","2020","2020","kg/ha","5923.4","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","2021","2021","kg/ha","5529.9","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","2022","2022","kg/ha","5795.2","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","0111","Wheat","2023","2023","kg/ha","6187.7","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5412","Yield","0115","Barley","1992","1992","kg/ha","2662.3","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5412","Yield","0115","Barley","1993","1993","kg/ha","2838.5","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5412","Yield","0115","Barley","1994","1994","kg/ha","2378.3","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5412","Yield","0115","Barley","1995","1995","kg/ha","1901.7","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5412","Yield","0115","Barley","1996","1996","kg/ha","2346.2","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5412","Yield","0115","Barley","1997","1997","kg/ha","2665.4","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5412","Yield","0115","Barley","1998","1998","kg/ha","1934.2","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5412","Yield","0115","Barley","1999","1999","kg/ha","1456.1","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5412","Yield","0115","Barley","2000","2000","kg/ha","1871.7","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5412","Yield","0115","Barley","2001","2001","kg/ha","2252.2","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5412","Yield","0115","Barley","2002","2002","kg/ha","2490","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5412","Yield","0115","Barley","2003","2003","kg/ha","2549.8","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5412","Yield","0115","Barley","2004","2004","kg/ha","3272.5","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5412","Yield","0115","Barley","2005","2005","kg/ha","3070.4","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5412","Yield","0115","Barley","2006","2006","kg/ha","2690.5","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5412","Yield","0115","Barley","2007","2007","kg/ha","2847.2","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5412","Yield","0115","Barley","2008","2008","kg/ha","3610.4","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5412","Yield","0115","Barley","2009","2009","kg/ha","3517.4","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5412","Yield","0115","Barley","2010","2010","kg/ha","2891","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5412","Yield","0115","Barley","2011","2011","kg/ha","2953.1","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5412","Yield","0115","Barley","2012","2012","kg/ha","3442.7","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5412","Yield","0115","Barley","2013","2013","kg/ha","2935.2","A","Official figure",""
